schoolid,schoolname,CalendarYear,Firsttimebaryear,GradTotal,GradDidNotTake,GradTakers,graddidnottakepct,GradNoInfo,gradnoinfopct,graddidnottakenoinfopct,PriorYrFirstTimeTaker,EarlyFirstTimeTakers,TotalFirstTimeTakers,totalfirsttimepassers,reportpct,avgschoolpasspct,avgstatepasspct,avgpasspctdiff,UltimateBarYear,UltimateCohortTotal,UltimateDidNotTake,UltimateNoInfo,UltimateTakers,UltimatePassers,UltimateSchoolPassPct,GradDipPriv,AvgPassPctDipPriv,UltimateDipPriv,UltimatePassPctDipPriv
00273200,Hofstra University,2010,2009,,,,,,,,,,354,,0.9633,0.7654,0.8651,-0.0997,,,,,,,,,,,
00273200,Hofstra University,2011,2010,,,,,,,,,,355,,0.8845,0,0,0,,,,,,,,,,,
00273200,Hofstra University,2012,2011,,,,,,,,,,295,,0.939,0.7942,0.8503,-0.0561,,,,,,,,,,,
00273200,Hofstra University,2013,2012,,,,,,,,,,354,,0.9322,0.8152,0.8155,-0.0003,,,,,,,,,,,
00273200,Hofstra University,2014,2013,,,,,,,,,,307,,0.9349,0.8258,0.8476,-0.0218,,,,,,,,,,,
00273200,Hofstra University,2015,2014,,,,,,,,,,299,,0.9398,0.7367,0.786,-0.0493,,,,,,,,,,,
00273200,Hofstra University,2016,2015,,,,,,,,,,300,,0.9467,0.6655,0.7812,-0.1157,,,,,,,,,,,
00273200,Hofstra University,2017,2016,198,12,,,0,,,10,,196,,,0.6275,0.8062,-0.1787,,,,,,,,,,,
00273200,Hofstra University,2018,2017,237,13,,,0,,,6,,230,,,0.6782,0.8328,-0.1546,2015,301,16,0,285,240,0.8421,,,,
00273200,Hofstra University,2019,2018,239,23,,0.0962,0,0,0.0962,9,,225,136,,0.6044,0.8073,-0.2029,2016,198,8,0,190,159,0.8368,,,,
00273200,Hofstra University,2020,2019,211,10,,0.0474,0,0,0.0474,15,0,216,126,,0.5833,0.8368,-0.2535,2017,237,4,0,233,204,0.8755,,,,
00273200,Hofstra University,2021,2020,242,19,223,0.0785,0,0,0.0785,7,0,230,174,,0.7566,0.8551,-0.0985,2018,239,10,0,229,188,0.821,0,75.66,0,82.1
00273200,Hofstra University,2022,2021,267,13,254,0.0487,0,0,0.0487,41,5,295,208,,0.7051,0.8483,-0.1432,2019,211,8,0,203,163,0.803,0,70.51,0,80.3
00278300,New York Law School,2009,2008,,,,,,,,,,436,,0.9725,0.9127,0.8898,0.0229,,,,,,,,,,,
00278300,New York Law School,2010,2009,,,,,,,,,,419,,0.9618,0.8114,0.8651,-0.0537,,,,,,,,,,,
00278300,New York Law School,2011,2010,,,,,,,,,,450,,0.9622,0.8199,0.8492,-0.0293,,,,,,,,,,,
00278300,New York Law School,2012,2011,,,,,,,,,,497,,0.996,0.806,0.8502,-0.0442,,,,,,,,,,,
00278300,New York Law School,2013,2012,,,,,,,,,,577,,0.9688,0.7174,0.8136,-0.0962,,,,,,,,,,,
00278300,New York Law School,2014,2013,,,,,,,,,,543,,0.9337,0.8245,0.8476,-0.0231,,,,,,,,,,,
00278300,New York Law School,2015,2014,,,,,,,,,,387,,0.938,0.7273,0.786,-0.0587,,,,,,,,,,,
00278300,New York Law School,2016,2015,,,,,,,,,,359,,0.9387,0.5905,0.7812,-0.1907,,,,,,,,,,,
00278300,New York Law School,2017,2016,304,4,,,16,,,14,,298,,,0.6141,0.8059,-0.1918,,,,,,,,,,,
00278300,New York Law School,2018,2017,238,2,,,13,,,9,,232,,,0.5991,0.8274,-0.2283,2015,353,0,15,338,290,0.858,,,,
00278300,New York Law School,2019,2018,274,1,,0.0036,18,0.0657,0.0693,6,,261,164,,0.6283,0.7959,-0.1676,2016,304,0,9,295,247,0.8373,,,,
00278300,New York Law School,2020,2019,260,1,,0.0038,7,0.0269,0.0308,14,12,278,209,,0.7518,0.8294,-0.0776,2017,238,0,9,229,177,0.7729,,,,
00278300,New York Law School,2021,2020,319,0,288,0,31,0.0972,0.0972,9,12,297,234,,0.7879,0.8419,-0.054,2018,274,1,6,267,228,0.8539,0,78.79,0,85.39
00278300,New York Law School,2022,2021,310,0,286,0,24,0.0774,0.0774,14,13,300,223,,0.7433,0.8456,-0.1017,2019,272,0,3,269,241,0.8959,0,74.33,0,89.59
00278500,New York University,2009,2008,,,,,,,,,,461,,0.846,0.9718,0.8898,0.082,,,,,,,,,,,
00278500,New York University,2010,2009,,,,,,,,,,479,,0.8038,0.9688,0.8651,0.1037,,,,,,,,,,,
00278500,New York University,2011,2010,,,,,,,,,,499,,0.8196,0.9633,0.8492,0.1141,,,,,,,,,,,
00278500,New York University,2012,2011,,,,,,,,,,454,,0.7907,0.9554,0.8503,0.1051,,,,,,,,,,,
00278500,New York University,2013,2012,,,,,,,,,,496,,0.7399,0.9482,0.8155,0.1327,,,,,,,,,,,
00278500,New York University,2014,2013,,,,,,,,,,530,,0.7925,0.9619,0.8476,0.1143,,,,,,,,,,,
00278500,New York University,2015,2014,,,,,,,,,,464,,0.8103,0.9574,0.786,0.1714,,,,,,,,,,,
00278500,New York University,2016,2015,,,,,,,,,,471,,0.845,0.9623,0.7812,0.1811,,,,,,,,,,,
00278500,New York University,2017,2016,485,21,,,52,,,11,,423,,,0.974,0.8091,0.1649,,,,,,,,,,,
00278500,New York University,2018,2017,481,21,,,40,,,9,,429,,,0.9744,0.8337,0.1407,2015,486,8,4,474,444,0.9367,,,,
00278500,New York University,2019,2018,458,16,,0.0349,0,0,0.0349,12,,454,442,,0.9735,0.7941,0.1794,2016,486,6,2,478,464,0.9707,,,,
00278500,New York University,2020,2019,476,19,,0.0399,4,0.0084,0.0483,8,9,470,451,,0.9596,0.8248,0.1348,2017,481,6,0,475,467,0.9832,,,,
00278500,New York University,2021,2020,477,35,439,0.0734,3,0.0063,0.0797,11,14,450,441,,0.98,0.8408,0.1392,2018,458,7,1,450,445,0.9889,4,98.02,0,98.89
00278500,New York University,2022,2021,464,17,447,0.0366,0,0,0.0366,16,9,463,457,,0.987,0.8424,0.1446,2019,485,8,2,475,466,0.9811,0,98.7,0,98.11
00279102,Pace University,2009,2008,,,,,,,,,,212,,0.8774,0.8333,0.8898,-0.0565,,,,,,,,,,,
00279102,Pace University,2010,2009,,,,,,,,,,258,,0.9109,0.8426,0.8651,-0.0225,,,,,,,,,,,
00279102,Pace University,2011,2010,,,,,,,,,,218,,0.9541,0.7548,0.8492,-0.0944,,,,,,,,,,,
00279102,Pace University,2012,2011,,,,,,,,,,216,,0.8889,0.7552,0.8503,-0.0951,,,,,,,,,,,
00279102,Pace University,2013,2012,,,,,,,,,,233,,0.9399,0.7763,0.8155,-0.0392,,,,,,,,,,,
00279102,Pace University,2014,2013,,,,,,,,,,273,,0.9744,0.7932,0.8476,-0.0544,,,,,,,,,,,
00279102,Pace University,2015,2014,,,,,,,,,,209,,0.9282,0.701,0.786,-0.085,,,,,,,,,,,
00279102,Pace University,2016,2015,,,,,,,,,,144,,0.9375,0.7037,0.7812,-0.0775,,,,,,,,,,,
00279102,Pace University,2017,2016,174,13,,,0,,,6,,167,,,0.7006,0.7998,-0.0992,,,,,,,,,,,
00279102,Pace University,2018,2017,171,14,,,0,,,6,,163,,,0.7301,0.8279,-0.0978,2015,142,3,1,138,126,0.913,,,,
00279102,Pace University,2019,2018,166,7,,0.0422,0,0,0.0422,11,,170,116,,0.6823,0.8012,-0.1189,2016,174,5,0,169,154,0.9112,,,,
00279102,Pace University,2020,2019,185,10,,0.0541,0,0,0.0541,5,0,180,134,,0.7444,0.833,-0.0886,2017,170,6,0,164,146,0.8902,,,,
00279102,Pace University,2021,2020,181,25,156,0.1381,0,0,0.1381,11,0,167,116,,0.6946,0,0.6946,2018,166,2,0,164,144,0.878,1,69.64,0,87.8
00279102,Pace University,2022,2021,209,15,194,0.0718,0,0,0.0718,13,10,207,152,,0.7343,0.8401,-0.1058,2019,185,0,0,185,170,0.9189,0,73.43,0,91.89
00282300,"St. John's University",2009,2008,,,,,,,,,,277,,1,0.9061,0.8898,0.0163,,,,,,,,,,,
00282300,"St. John's University",2010,2009,,,,,,,,,,279,,0.9928,0.9134,0.8651,0.0483,,,,,,,,,,,
00282300,"St. John's University",2011,2010,,,,,,,,,,299,,0.9231,0.8587,0.8492,0.0095,,,,,,,,,,,
00282300,"St. John's University",2012,2011,,,,,,,,,,273,,0.978,0.8464,0.8503,-0.0039,,,,,,,,,,,
00282300,"St. John's University",2013,2012,,,,,,,,,,287,,1,0.784,0.8155,-0.0315,,,,,,,,,,,
00282300,"St. John's University",2014,2013,,,,,,,,,,313,,0.9521,0.8758,0.8476,0.0282,,,,,,,,,,,
00282300,"St. John's University",2015,2014,,,,,,,,,,273,,0.9231,0.8532,0.786,0.0672,,,,,,,,,,,
00282300,"St. John's University",2016,2015,,,,,,,,,,248,,0.9677,0.8125,0.7812,0.0313,,,,,,,,,,,
00282300,"St. John's University",2017,2016,243,5,,,0,,,4,,242,,,0.7769,0.8089,-0.032,,,,,,,,,,,
00282300,"St. John's University",2018,2017,214,9,,,1,,,3,,207,,,0.8793,0.8353,0.044,2015,249,1,2,246,235,0.9553,,,,
00282300,"St. John's University",2019,2018,226,2,,0.0088,1,0.0044,0.0133,7,,230,195,,0.8478,0.8086,0.0392,2016,243,2,0,241,231,0.9585,,,,
00282300,"St. John's University",2020,2019,221,2,,0.009,0,0,0.009,2,1,222,194,,0.8738,0.8372,0.0366,2017,214,4,1,209,201,0.9617,,,,
00282300,"St. John's University",2021,2020,250,12,235,0.048,3,0.012,0.06,2,0,237,215,,0.9072,0.8523,0.0549,2018,226,2,0,224,217,0.9688,0,90.72,0,96.88
00282300,"St. John's University",2022,2021,235,11,220,0.0468,4,0.017,0.0638,10,1,230,212,,0.9218,0.8558,0.066,2019,222,0,0,222,209,0.9414,0,92.17,0,94.14
00283700,University of Buffalo-SUNY,2009,2008,,,,,,,,,,224,,0.9509,0.8122,0.8898,-0.0776,,,,,,,,,,,
00283700,University of Buffalo-SUNY,2010,2009,,,,,,,,,,239,,0.9079,0.7926,0.8651,-0.0725,,,,,,,,,,,
00283700,University of Buffalo-SUNY,2011,2010,,,,,,,,,,250,,0.956,0.8368,0.8492,-0.0124,,,,,,,,,,,
00283700,University of Buffalo-SUNY,2012,2011,,,,,,,,,,234,,0.9573,0.8348,0.8503,-0.0155,,,,,,,,,,,
00283700,University of Buffalo-SUNY,2013,2012,,,,,,,,,,215,,0.9535,0.8244,0.8155,0.0089,,,,,,,,,,,
00283700,University of Buffalo-SUNY,2014,2013,,,,,,,,,,227,,0.9339,0.8302,0.8476,-0.0174,,,,,,,,,,,
00283700,University of Buffalo-SUNY,2015,2014,,,,,,,,,,187,,0.9733,0.7637,0.786,-0.0223,,,,,,,,,,,
00283700,University of Buffalo-SUNY,2016,2015,,,,,,,,,,195,,0.959,0.7219,0.7812,-0.0593,,,,,,,,,,,
00283700,University of Buffalo-SUNY,2017,2016,188,6,,,4,,,2,,180,,,0.7,0.8069,-0.1069,,,,,,,,,,,
00283700,University of Buffalo-SUNY,2018,2017,149,7,,,4,,,6,,144,,,0.7569,0.8353,-0.0784,2015,199,2,2,195,163,0.8359,,,,
00283700,University of Buffalo-SUNY,2019,2018,146,10,,0.0685,0,0,0.0685,7,,143,97,,0.6783,0.808,-0.1297,2016,186,4,0,182,160,0.8791,,,,
00283700,University of Buffalo-SUNY,2020,2019,135,3,,0.0222,6,0.0444,0.0667,8,4,138,99,,0.7174,0.8378,-0.1204,2017,149,4,0,145,127,0.8759,,,,
00283700,University of Buffalo-SUNY,2021,2020,144,1,136,0.0069,7,0.0486,0.0556,2,11,138,109,,0.7899,0.8542,-0.0643,2018,146,0,2,144,118,0.8194,0,78.99,0,81.94
00283700,University of Buffalo-SUNY,2022,2021,139,3,125,0.0216,11,0.0791,0.1007,9,6,134,98,,0.7313,0.8611,-0.1298,2019,140,1,4,135,116,0.8593,0,73.13,1,86.03
00288200,Syracuse University,2009,2008,,,,,,,,,,224,,1,0.8484,0.8756,-0.0272,,,,,,,,,,,
00288200,Syracuse University,2010,2009,,,,,,,,,,222,,0.7568,0.8749,0.8642,0.0107,,,,,,,,,,,
00288200,Syracuse University,2011,2010,,,,,,,,,,199,,0.9548,0.7054,0.8305,-0.1251,,,,,,,,,,,
00288200,Syracuse University,2012,2011,,,,,,,,,,202,,0.8069,0.7668,0.8361,-0.0693,,,,,,,,,,,
00288200,Syracuse University,2013,2012,,,,,,,,,,190,,0.7105,0.7185,0.8012,-0.0827,,,,,,,,,,,
00288200,Syracuse University,2014,2013,,,,,,,,,,205,,0.7024,0.8473,0.8447,0.0026,,,,,,,,,,,
00288200,Syracuse University,2015,2014,,,,,,,,,,213,,0.892,0.8106,0.7709,0.0397,,,,,,,,,,,
00288200,Syracuse University,2016,2015,,,,,,,,,,183,,0.7213,0.7728,0.7628,0.01,,,,,,,,,,,
00288200,Syracuse University,2017,2016,174,16,,,1,,,13,,170,,,0.7883,0.7769,0.0114,,,,,,,,,,,
00288200,Syracuse University,2018,2017,140,16,,,0,,,15,,139,,,0.8274,0.806,0.0214,2015,189,5,0,184,131,0.712,,,,
00288200,Syracuse University,2019,2018,172,12,,0.0698,1,0.0058,0.0756,9,,168,131,,0.7798,0.7858,-0.006,2016,174,1,1,172,155,0.9012,,,,
00288200,Syracuse University,2020,2019,191,31,,0.1623,1,0.0052,0.1675,7,4,170,142,,0.8353,0.8142,0.0211,2017,140,3,1,136,130,0.9559,,,,
00288200,Syracuse University,2021,2020,164,31,128,0.189,5,0.0305,0.2195,7,3,135,110,,0.8148,0.8441,-0.0293,2018,172,2,1,169,159,0.9408,0,81.48,0,94.08
00288200,Syracuse University,2022,2021,168,33,130,0.1964,5,0.0298,0.2262,25,5,160,132,,0.8313,0.8266,0.0047,2019,195,7,1,187,174,0.9305,0,82.5,0,93.05
00288600,Albany Law School of Union University,2009,2008,,,,,,,,,,212,,0.967,0.8147,0.8893,-0.0746,,,,,,,,,,,
00288600,Albany Law School of Union University,2010,2009,,,,,,,,,,230,,0.813,0.8289,0.8651,-0.0362,,,,,,,,,,,
00288600,Albany Law School of Union University,2011,2010,,,,,,,,,,219,,0.9909,0.7604,0.8492,-0.0888,,,,,,,,,,,
00288600,Albany Law School of Union University,2012,2011,,,,,,,,,,238,,0.9622,0.786,0.8503,-0.0643,,,,,,,,,,,
00288600,Albany Law School of Union University,2013,2012,,,,,,,,,,237,,0.8481,0.8109,0.8155,-0.0046,,,,,,,,,,,
00288600,Albany Law School of Union University,2014,2013,,,,,,,,,,193,,0.8705,0.7976,0.8476,-0.05,,,,,,,,,,,
00288600,Albany Law School of Union University,2015,2014,,,,,,,,,,209,,0.9187,0.7448,0.786,-0.0412,,,,,,,,,,,
00288600,Albany Law School of Union University,2016,2015,,,,,,,,,,180,,0.9667,0.6782,0.7812,-0.103,,,,,,,,,,,
00288600,Albany Law School of Union University,2017,2016,156,0,,,5,,,11,,162,,,0.7901,0.8067,-0.0166,,,,,,,,,,,
00288600,Albany Law School of Union University,2018,2017,115,0,,,23,,,16,,108,,,0.7037,0.8338,-0.1301,2015,172,0,3,169,147,0.8698,,,,
00288600,Albany Law School of Union University,2019,2018,119,23,,0.1933,0,0,0.1933,22,,118,85,,0.7203,0.8106,-0.0903,2016,156,4,0,152,141,0.9276,,,,
00288600,Albany Law School of Union University,2020,2019,139,23,,0.1655,0,0,0.1655,22,0,138,105,,0.7608,0.8357,-0.0749,2017,115,1,0,114,92,0.807,,,,
00288600,Albany Law School of Union University,2021,2020,151,50,101,0.3311,0,0,0.3311,19,0,120,102,,0.85,0,0.85,2018,119,3,0,116,101,0.8707,0,85,0,87.07
00288600,Albany Law School of Union University,2022,2021,158,29,125,0.1835,4,0.0253,0.2089,45,6,170,144,,0.8471,0.856,-0.0089,2019,139,3,3,136,117,0.8603,0,84.71,0,86.03
00290301,Cardozo School of Law,2009,2008,,,,,,,,,,375,,0.896,0.9196,0.8898,0.0298,,,,,,,,,,,
00290301,Cardozo School of Law,2010,2009,,,,,,,,,,361,,0.9252,0.8952,0.8651,0.0301,,,,,,,,,,,
00290301,Cardozo School of Law,2011,2010,,,,,,,,,,373,,0.9383,0.8514,0.8492,0.0022,,,,,,,,,,,
00290301,Cardozo School of Law,2012,2011,,,,,,,,,,383,,0.8773,0.881,0.8503,0.0307,,,,,,,,,,,
00290301,Cardozo School of Law,2013,2012,,,,,,,,,,420,,0.8714,0.8497,0.8155,0.0342,,,,,,,,,,,
00290301,Cardozo School of Law,2014,2013,,,,,,,,,,430,,0.914,0.8499,0.8477,0.0022,,,,,,,,,,,
00290301,Cardozo School of Law,2015,2014,,,,,,,,,,385,,0.9325,0.8552,0.786,0.0692,,,,,,,,,,,
00290301,Cardozo School of Law,2016,2015,,,,,,,,,,355,,0.9211,0.7982,0.7795,0.0187,,,,,,,,,,,
00290301,Cardozo School of Law,2017,2016,334,10,,,6,,,10,,328,,,0.7683,0.8006,-0.0323,,,,,,,,,,,
00290301,Cardozo School of Law,2018,2017,295,11,,,6,,,10,,288,,,0.8507,0.8254,0.0253,2015,365,5,7,353,333,0.9433,,,,
00290301,Cardozo School of Law,2019,2018,274,14,,0.0511,0,0,0.0511,8,,268,212,,0.7911,0.804,-0.0129,2016,334,3,1,330,315,0.9545,,,,
00290301,Cardozo School of Law,2020,2019,275,8,,0.0291,6,0.0218,0.0509,1,6,268,227,,0.8471,0.8349,0.0122,2017,295,3,3,289,274,0.9481,,,,
00290301,Cardozo School of Law,2021,2020,350,27,321,0.0771,2,0.0057,0.0829,6,7,327,297,,0.9083,0.8533,0.055,2018,272,1,2,269,261,0.9703,2,90.89,0,97.03
00290301,Cardozo School of Law,2022,2021,323,16,302,0.0495,5,0.0155,0.065,11,9,313,254,,0.8115,0.8447,-0.0332,2019,282,3,1,278,267,0.9604,0,81.15,0,96.04
00291300,Campbell University,2009,2008,,,,,,,,,,114,,0.9386,0.9533,0.8261,0.1272,,,,,,,,,,,
00291300,Campbell University,2010,2009,,,,,,,,,,97,,0.8969,0.9081,0.768,0.1401,,,,,,,,,,,
00291300,Campbell University,2011,2010,,,,,,,,,,109,,0.9541,0.8557,0.778,0.0777,,,,,,,,,,,
00291300,Campbell University,2012,2011,,,,,,,,,,132,,0.9545,0.9206,0.8032,0.1174,,,,,,,,,,,
00291300,Campbell University,2013,2012,,,,,,,,,,135,,0.9481,0.9453,0.7903,0.155,,,,,,,,,,,
00291300,Campbell University,2014,2013,,,,,,,,,,132,,0.9924,0.8244,0.6922,0.1322,,,,,,,,,,,
00291300,Campbell University,2015,2014,,,,,,,,,,148,,0.9459,0.8571,0.6912,0.1659,,,,,,,,,,,
00291300,Campbell University,2016,2015,,,,,,,,,,145,,0.8966,0.7769,0.6467,0.1302,,,,,,,,,,,
00291300,Campbell University,2017,2016,107,9,,,0,,,2,,100,,,0.69,0.6248,0.0652,,,,,,,,,,,
00291300,Campbell University,2018,2017,142,11,,,0,,,7,,138,,,0.8261,0.6629,0.1632,2015,142,2,0,140,137,0.9786,,,,
00291300,Campbell University,2019,2018,132,14,,0.1061,0,0,0.1061,6,,124,84,,0.6774,0.6576,0.0198,2016,107,4,0,103,97,0.9417,,,,
00291300,Campbell University,2020,2019,112,15,,0.1339,0,0,0.1339,9,0,106,97,,0.9151,0.7986,0.1165,2017,141,3,0,138,129,0.9348,,,,
00291300,Campbell University,2021,2020,141,25,116,0.1773,0,0,0.1773,10,0,126,116,,0.9206,0,0.9206,2018,131,3,0,128,121,0.9453,0,92.06,0,94.53
00291300,Campbell University,2022,2021,157,11,146,0.0701,0,0,0.0701,23,0,169,139,,0.8225,0.8005,0.022,2019,112,5,0,107,105,0.9813,0,82.25,0,98.13
00292002,Duke University,2009,2008,,,,,,,,,,207,,0.8213,0.9295,0.8576,0.0719,,,,,,,,,,,
00292002,Duke University,2010,2009,,,,,,,,,,190,,1,0.942,0.8182,0.1238,,,,,,,,,,,
00292002,Duke University,2011,2010,,,,,,,,,,216,,0.8426,0.956,0.8133,0.1427,,,,,,,,,,,
00292002,Duke University,2012,2011,,,,,,,,,,171,,0.9298,0.9498,0.822,0.1278,,,,,,,,,,,
00292002,Duke University,2013,2012,,,,,,,,,,225,,0.9422,0.9148,0.792,0.1228,,,,,,,,,,,
00292002,Duke University,2014,2013,,,,,,,,,,243,,0.8107,0.9544,0.8091,0.1453,,,,,,,,,,,
00292002,Duke University,2015,2014,,,,,,,,,,221,,0.8416,0.9408,0.7599,0.1809,,,,,,,,,,,
00292002,Duke University,2016,2015,,,,,,,,,,215,,0.8744,0.8776,0.7434,0.1342,,,,,,,,,,,
00292002,Duke University,2017,2016,214,0,,,19,,,2,,197,,,0.934,0.7456,0.1884,,,,,,,,,,,
00292002,Duke University,2018,2017,235,7,,,21,,,6,,213,,,0.9765,0.7727,0.2038,2015,214,0,14,200,178,0.89,,,,
00292002,Duke University,2019,2018,219,2,,0.0091,23,0.105,0.1142,1,,195,185,,0.9487,0.7482,0.2005,2016,215,0,1,214,201,0.9393,,,,
00292002,Duke University,2020,2019,223,11,,0.0493,4,0.0179,0.0673,8,1,217,212,,0.977,0.7898,0.1872,2017,224,2,2,220,219,0.9955,,,,
00292002,Duke University,2021,2020,215,19,190,0.0884,6,0.0279,0.1163,7,2,197,192,,0.9746,0.7969,0.1777,2018,218,1,2,215,211,0.9814,4,97.51,0,98.14
00292002,Duke University,2022,2021,244,10,233,0.041,1,0.0041,0.0451,18,0,251,244,,0.9721,0.8067,0.1654,2019,225,6,2,217,216,0.9954,0,97.21,0,99.54
00292701,Elon University,2010,2009,,,,,,,,,,105,,0.9333,0.8265,0.7679,0.0586,,,,,,,,,,,
00292701,Elon University,2011,2010,,,,,,,,,,96,,0.8542,0.7927,0.775,0.0177,,,,,,,,,,,
00292701,Elon University,2012,2011,,,,,,,,,,94,,0.8723,0.8171,0.8032,0.0139,,,,,,,,,,,
00292701,Elon University,2013,2012,,,,,,,,,,112,,1,0.75,0.7915,-0.0415,,,,,,,,,,,
00292701,Elon University,2014,2013,,,,,,,,,,116,,1,0.6551,0.7117,-0.0566,,,,,,,,,,,
00292701,Elon University,2015,2014,,,,,,,,,,96,,1,0.6667,0.709,-0.0423,,,,,,,,,,,
00292701,Elon University,2016,2015,,,,,,,,,,72,,1,0.7362,0.6565,0.0797,,,,,,,,,,,
00292701,Elon University,2017,2016,86,16,,,0,,,15,,85,,,0.5176,0.6473,-0.1297,,,,,,,,,,,
00292701,Elon University,2018,2017,191,122,,,1,,,14,,82,,,0.5122,0.6889,-0.1767,2015,92,7,0,85,74,0.8706,,,,
00292701,Elon University,2019,2018,102,102,,1,0,0,1,112,,112,62,,0.5536,0.6841,-0.1305,2016,86,3,0,83,55,0.6627,,,,
00292701,Elon University,2020,2019,109,108,,0.9908,0,0,0.9908,97,0,98,69,,0.7041,0.7831,-0.079,2017,191,8,1,182,141,0.7747,,,,
00292701,Elon University,2021,2020,122,122,0,1,0,0,1,103,0,103,70,,0.6796,0.8174,-0.1378,2018,102,7,0,95,75,0.7895,0,67.96,0,78.95
00292701,Elon University,2022,2021,127,127,0,1,0,0,1,119,0,119,93,,0.7815,0.7905,-0.009,2019,109,5,0,104,92,0.8846,0,78.15,0,88.46
00295000,North Carolina Central University,2009,2008,,,,,,,,,,145,,0.869,0.8254,0.8312,-0.0058,,,,,,,,,,,
00295000,North Carolina Central University,2010,2009,,,,,,,,,,186,,0.8763,0.8159,0.7727,0.0432,,,,,,,,,,,
00295000,North Carolina Central University,2011,2010,,,,,,,,,,175,,0.7829,0.7299,0.775,-0.0451,,,,,,,,,,,
00295000,North Carolina Central University,2012,2011,,,,,,,,,,172,,0.7558,0.7385,0.8032,-0.0647,,,,,,,,,,,
00295000,North Carolina Central University,2013,2012,,,,,,,,,,157,,0.7261,0.5965,0.7903,-0.1938,,,,,,,,,,,
00295000,North Carolina Central University,2014,2013,,,,,,,,,,168,,0.7619,0.6563,0.6922,-0.0359,,,,,,,,,,,
00295000,North Carolina Central University,2015,2014,,,,,,,,,,136,,0.7647,0.7212,0.6912,0.03,,,,,,,,,,,
00295000,North Carolina Central University,2016,2015,,,,,,,,,,161,,0.8075,0.6308,0.6467,-0.0159,,,,,,,,,,,
00295000,North Carolina Central University,2017,2016,169,12,,,7,,,20,,170,,,0.5823,0.6394,-0.0571,,,,,,,,,,,
00295000,North Carolina Central University,2018,2017,174,15,,,0,,,2,,161,,,0.5714,0.6774,-0.106,2015,179,0,10,169,139,0.8225,,,,
00295000,North Carolina Central University,2019,2018,132,23,,0.1742,0,0,0.1742,18,,127,96,,0.7559,0.6814,0.0745,2016,169,12,0,157,126,0.8025,,,,
00295000,North Carolina Central University,2020,2019,128,13,,0.1016,9,0.0703,0.1719,16,0,122,93,,0.7623,0.7864,-0.0241,2017,174,12,0,162,131,0.8086,,,,
00295000,North Carolina Central University,2021,2020,113,25,87,0.2212,1,0.0088,0.2301,0,1,87,69,,0.7931,0.8212,-0.0281,2018,132,3,1,128,104,0.8125,0,79.31,0,81.25
00295000,North Carolina Central University,2022,2021,89,14,75,0.1573,0,0,0.1573,21,0,96,65,,0.6771,0.7961,-0.119,2019,127,3,3,121,107,0.8843,0,67.71,0,88.43
00297400,University of North Carolina,2009,2008,,,,,,,,,,203,,0.6305,0.8984,0.8261,0.0723,,,,,,,,,,,
